timestamp,wind_speed,wind_direction,temperature,pressure,generation_kw,rated_capacity_kw
2024-01-02 02:00:00+05:30,27.7,44.0,25.3,1006.7,0.7047056482152348,100
2024-01-02 03:00:00+05:30,27.5,44.0,25.1,1006.3,0.0,100
2024-01-02 04:00:00+05:30,28.3,41.0,24.9,1006.7,1.032566992979262,100
2024-01-02 05:00:00+05:30,28.0,37.0,24.9,1006.9,0.8165466095614381,100
2024-01-02 06:00:00+05:30,29.3,42.0,25.3,1006.8,0.0,100
2024-01-02 07:00:00+05:30,30.1,43.0,25.5,1007.6,0.0,100
2024-01-02 08:00:00+05:30,29.6,41.0,26.3,1008.5,0.2050653804031834,100
2024-01-02 09:00:00+05:30,31.0,39.0,27.4,1009.0,0.0,100
2024-01-02 10:00:00+05:30,30.0,39.0,28.5,1008.7,0.0,100
2024-01-02 11:00:00+05:30,27.9,39.0,29.4,1008.2,0.0,100
2024-01-02 12:00:00+05:30,25.8,41.0,30.1,1007.3,2.2863479542660086,100
2024-01-02 13:00:00+05:30,23.4,43.0,30.6,1006.2,100.0,100
2024-01-02 14:00:00+05:30,21.7,47.0,30.8,1005.1,100.0,100
2024-01-02 15:00:00+05:30,20.6,57.0,30.7,1004.7,100.0,100
2024-01-02 16:00:00+05:30,21.6,62.0,29.8,1004.9,99.9664784602184,100
2024-01-02 17:00:00+05:30,21.3,68.0,28.6,1005.4,97.92354906129002,100
2024-01-02 18:00:00+05:30,22.0,50.0,27.5,1006.9,100.0,100
2024-01-02 19:00:00+05:30,21.9,46.0,26.8,1007.9,99.79180756973344,100
2024-01-02 20:00:00+05:30,21.9,46.0,26.5,1008.7,98.71653312817328,100
2024-01-02 21:00:00+05:30,22.2,48.0,26.2,1009.0,97.85258205736707,100
2024-01-02 22:00:00+05:30,22.8,51.0,26.0,1008.8,97.40973250450459,100
2024-01-02 23:00:00+05:30,25.1,51.0,25.9,1008.6,0.9798523402265068,100
2024-01-03 00:00:00+05:30,24.4,45.0,25.5,1008.1,100.0,100
2024-01-03 01:00:00+05:30,23.2,43.0,25.3,1007.4,99.17036492819082,100
2024-01-03 02:00:00+05:30,23.1,39.0,25.2,1006.6,100.0,100
2024-01-03 03:00:00+05:30,22.5,41.0,25.1,1006.2,100.0,100
2024-01-03 04:00:00+05:30,22.7,43.0,25.1,1006.3,100.0,100
2024-01-03 05:00:00+05:30,23.4,44.0,25.0,1006.7,98.8440141351922,100
2024-01-03 06:00:00+05:30,26.1,39.0,24.9,1007.0,0.0,100
2024-01-03 07:00:00+05:30,25.9,39.0,25.2,1007.9,0.0,100
2024-01-03 08:00:00+05:30,27.9,38.0,26.2,1008.6,0.0,100
2024-01-03 09:00:00+05:30,28.4,38.0,27.3,1009.0,2.573106903400484,100
2024-01-03 10:00:00+05:30,28.3,40.0,28.5,1008.8,0.0,100
2024-01-03 11:00:00+05:30,26.3,41.0,29.6,1008.4,1.0437151903076174,100
2024-01-03 12:00:00+05:30,24.2,42.0,30.2,1007.2,98.60393170118117,100
2024-01-03 13:00:00+05:30,22.1,44.0,30.6,1006.1,97.87098822600781,100
2024-01-03 14:00:00+05:30,21.3,53.0,30.5,1005.3,98.96981380993199,100
2024-01-03 15:00:00+05:30,19.8,63.0,30.1,1005.0,98.02584905497227,100
2024-01-03 16:00:00+05:30,18.1,55.0,29.7,1005.0,96.81961371776343,100
2024-01-03 17:00:00+05:30,12.6,59.0,29.1,1005.6,100.0,100
2024-01-03 18:00:00+05:30,21.3,51.0,27.8,1006.1,99.92568856867966,100
2024-01-03 19:00:00+05:30,20.9,46.0,27.0,1006.8,98.89653195846422,100
2024-01-03 20:00:00+05:30,22.9,46.0,26.7,1007.5,99.25884839549819,100
2024-01-03 21:00:00+05:30,24.2,48.0,26.3,1007.8,98.49430058539292,100
2024-01-03 22:00:00+05:30,24.8,49.0,26.2,1007.9,100.0,100
2024-01-03 23:00:00+05:30,23.4,46.0,25.9,1007.7,100.0,100
2024-01-04 00:00:00+05:30,22.9,45.0,25.5,1007.6,100.0,100
2024-01-04 01:00:00+05:30,23.9,44.0,25.3,1006.7,100.0,100
2024-01-04 02:00:00+05:30,23.4,44.0,25.1,1006.1,100.0,100
2024-01-04 03:00:00+05:30,23.4,43.0,25.1,1006.2,99.53986824718267,100
2024-01-04 04:00:00+05:30,24.0,43.0,25.1,1006.1,100.0,100
2024-01-04 05:00:00+05:30,24.2,42.0,25.0,1006.5,100.0,100
2024-01-04 06:00:00+05:30,25.7,43.0,25.3,1007.3,0.0,100
2024-01-04 07:00:00+05:30,25.7,43.0,25.6,1008.3,0.0,100
2024-01-04 08:00:00+05:30,26.5,44.0,26.4,1008.8,0.0,100
2024-01-04 09:00:00+05:30,28.0,45.0,27.7,1009.1,0.0,100
2024-01-04 10:00:00+05:30,28.1,49.0,28.8,1008.9,0.29367638698976245,100
2024-01-04 11:00:00+05:30,25.8,54.0,29.7,1008.2,0.0,100
2024-01-04 12:00:00+05:30,23.2,60.0,30.1,1007.0,98.86405480600743,100
2024-01-04 13:00:00+05:30,22.0,72.0,30.0,1006.0,98.51580555526856,100
2024-01-04 14:00:00+05:30,22.0,80.0,29.7,1005.6,99.15342834300421,100
2024-01-04 15:00:00+05:30,22.6,81.0,29.0,1005.2,98.74317625089564,100
2024-01-04 16:00:00+05:30,21.0,77.0,28.5,1005.3,99.88198126071251,100
2024-01-04 17:00:00+05:30,18.3,74.0,27.9,1005.8,100.0,100
2024-01-04 18:00:00+05:30,19.9,68.0,27.5,1006.5,100.0,100
2024-01-04 19:00:00+05:30,17.6,62.0,27.1,1007.2,100.0,100
2024-01-04 20:00:00+05:30,17.1,55.0,26.6,1008.2,100.0,100
2024-01-04 21:00:00+05:30,17.1,51.0,26.3,1008.5,100.0,100
2024-01-04 22:00:00+05:30,17.1,51.0,26.1,1008.5,100.0,100
2024-01-04 23:00:00+05:30,17.9,52.0,26.0,1008.4,98.12315396646302,100
2024-01-05 00:00:00+05:30,19.4,48.0,25.8,1008.2,97.3054689301234,100
2024-01-05 01:00:00+05:30,20.9,45.0,25.3,1007.2,98.69707250389519,100
2024-01-05 02:00:00+05:30,18.4,42.0,25.1,1006.5,100.0,100
2024-01-05 03:00:00+05:30,18.3,43.0,24.8,1006.2,100.0,100
2024-01-05 04:00:00+05:30,18.1,44.0,24.8,1006.3,99.39529802353442,100
2024-01-05 05:00:00+05:30,18.6,43.0,24.7,1006.7,100.0,100
2024-01-05 06:00:00+05:30,17.1,41.0,25.4,1007.3,100.0,100
2024-01-05 07:00:00+05:30,19.1,41.0,25.8,1007.7,96.04148940648508,100
2024-01-05 08:00:00+05:30,20.4,42.0,27.1,1008.6,98.60252850421608,100
2024-01-05 09:00:00+05:30,21.1,44.0,28.3,1008.6,100.0,100
2024-01-05 10:00:00+05:30,21.4,45.0,29.4,1008.6,100.0,100
2024-01-05 11:00:00+05:30,20.4,48.0,30.4,1008.1,100.0,100
2024-01-05 12:00:00+05:30,19.5,56.0,30.9,1006.9,99.98604792155969,100
2024-01-05 13:00:00+05:30,18.7,71.0,31.1,1005.9,100.0,100
2024-01-05 14:00:00+05:30,18.7,89.0,30.5,1005.3,100.0,100
2024-01-05 15:00:00+05:30,20.7,77.0,28.8,1005.2,96.86843937754207,100
2024-01-05 16:00:00+05:30,16.3,65.0,28.5,1005.1,98.51755623459725,100
2024-01-05 17:00:00+05:30,16.7,65.0,28.2,1005.9,93.84007936069675,100
2024-01-05 18:00:00+05:30,13.6,73.0,28.1,1006.6,97.96202428612048,100
2024-01-05 19:00:00+05:30,17.7,66.0,27.4,1007.6,100.0,100
2024-01-05 20:00:00+05:30,19.4,55.0,26.9,1008.4,98.85146037944295,100
2024-01-05 21:00:00+05:30,18.7,50.0,26.5,1008.5,98.06446776022703,100
2024-01-05 22:00:00+05:30,20.4,46.0,26.3,1008.1,99.66529615372178,100
2024-01-05 23:00:00+05:30,21.6,46.0,26.0,1008.1,100.0,100
2024-01-06 00:00:00+05:30,22.4,44.0,25.9,1007.7,97.41897149463013,100
2024-01-06 01:00:00+05:30,23.2,46.0,25.9,1007.3,99.04278981789483,100
2024-01-06 02:00:00+05:30,21.9,44.0,25.6,1006.5,100.0,100
2024-01-06 03:00:00+05:30,22.4,44.0,25.4,1006.1,100.0,100
2024-01-06 04:00:00+05:30,22.9,44.0,25.4,1006.2,99.3998534449775,100
2024-01-06 05:00:00+05:30,22.2,42.0,25.3,1006.8,100.0,100
2024-01-06 06:00:00+05:30,21.9,42.0,25.7,1007.1,100.0,100
2024-01-06 07:00:00+05:30,23.5,40.0,26.3,1007.3,100.0,100
2024-01-06 08:00:00+05:30,23.1,39.0,27.5,1008.0,100.0,100
2024-01-06 09:00:00+05:30,24.0,41.0,28.6,1008.4,99.16649712244188,100
2024-01-06 10:00:00+05:30,24.4,45.0,29.6,1008.3,100.0,100
2024-01-06 11:00:00+05:30,22.9,48.0,30.4,1007.9,100.0,100
2024-01-06 12:00:00+05:30,21.6,57.0,30.7,1006.5,99.6422827656602,100
2024-01-06 13:00:00+05:30,20.6,74.0,30.6,1005.5,100.0,100
2024-01-06 14:00:00+05:30,14.8,87.0,29.4,1005.0,100.0,100
2024-01-06 15:00:00+05:30,18.0,70.0,27.5,1005.4,98.32068737782339,100
2024-01-06 16:00:00+05:30,10.6,72.0,27.9,1005.4,60.17135446546254,100
2024-01-06 17:00:00+05:30,10.1,84.0,27.5,1006.2,49.38646589619087,100
2024-01-06 18:00:00+05:30,18.7,90.0,27.5,1006.9,100.0,100
2024-01-06 19:00:00+05:30,17.7,77.0,27.1,1007.6,98.84246365531331,100
2024-01-06 20:00:00+05:30,15.3,60.0,27.0,1008.5,98.82325487053042,100
2024-01-06 21:00:00+05:30,13.5,48.0,26.8,1008.9,100.0,100
2024-01-06 22:00:00+05:30,11.2,42.0,26.5,1008.7,74.45069495262356,100
2024-01-06 23:00:00+05:30,5.9,43.0,26.0,1008.4,2.4239514564236018,100
2024-01-07 00:00:00+05:30,8.1,45.0,25.6,1008.0,18.793426529284876,100
2024-01-07 01:00:00+05:30,12.5,44.0,24.9,1007.4,100.0,100
2024-01-07 02:00:00+05:30,12.3,32.0,24.6,1006.9,99.66483317165415,100
2024-01-07 03:00:00+05:30,10.8,30.0,24.7,1006.6,66.74437237562356,100
2024-01-07 04:00:00+05:30,11.6,30.0,24.3,1007.1,87.09826751532508,100
2024-01-07 05:00:00+05:30,6.9,9.0,24.2,1007.6,6.461167131634319,100
2024-01-07 06:00:00+05:30,17.8,42.0,25.2,1007.3,100.0,100
2024-01-07 07:00:00+05:30,18.4,40.0,25.6,1008.0,99.15710261596533,100
2024-01-07 08:00:00+05:30,21.2,35.0,26.5,1008.6,97.5333745508358,100
2024-01-07 09:00:00+05:30,24.1,38.0,27.8,1009.0,100.0,100
2024-01-07 10:00:00+05:30,22.9,42.0,28.8,1008.8,98.28805536642537,100
2024-01-07 11:00:00+05:30,22.9,44.0,29.6,1007.9,100.0,100
2024-01-07 12:00:00+05:30,22.9,48.0,29.8,1007.1,99.19857609454354,100
2024-01-07 13:00:00+05:30,20.3,63.0,29.8,1006.0,100.0,100
2024-01-07 14:00:00+05:30,15.5,90.0,28.8,1005.3,100.0,100
2024-01-07 15:00:00+05:30,17.1,41.0,27.6,1005.2,100.0,100
2024-01-07 16:00:00+05:30,11.0,38.0,28.0,1005.4,65.99574032639862,100
2024-01-07 17:00:00+05:30,14.3,47.0,27.2,1005.9,97.27581220447739,100
2024-01-07 18:00:00+05:30,9.0,53.0,28.2,1006.3,29.72766007327273,100
2024-01-07 19:00:00+05:30,13.3,49.0,27.6,1007.1,99.16104420221679,100
2024-01-07 20:00:00+05:30,14.3,41.0,27.1,1007.7,100.0,100
2024-01-07 21:00:00+05:30,12.2,43.0,26.4,1008.0,100.0,100
2024-01-07 22:00:00+05:30,17.3,42.0,26.5,1008.1,99.47165526024966,100
2024-01-07 23:00:00+05:30,19.7,40.0,26.4,1008.0,100.0,100
2024-01-08 00:00:00+05:30,21.7,43.0,26.1,1007.9,97.20355130565007,100
2024-01-08 01:00:00+05:30,25.5,48.0,24.6,1007.4,0.0,100
2024-01-08 02:00:00+05:30,22.9,37.0,24.5,1006.6,100.0,100
2024-01-08 03:00:00+05:30,19.5,34.0,24.6,1006.7,98.86733954436963,100
2024-01-08 04:00:00+05:30,15.9,28.0,24.5,1006.8,100.0,100
2024-01-08 05:00:00+05:30,13.9,31.0,24.6,1007.3,98.39535700845491,100
2024-01-08 06:00:00+05:30,13.6,40.0,24.7,1007.6,100.0,100
2024-01-08 07:00:00+05:30,16.8,35.0,24.9,1008.2,100.0,100
2024-01-08 08:00:00+05:30,22.2,40.0,25.4,1009.4,98.48386440621456,100
2024-01-08 09:00:00+05:30,19.3,33.0,26.4,1009.6,100.0,100
2024-01-08 10:00:00+05:30,18.9,39.0,27.5,1009.5,99.82189600262913,100
2024-01-08 11:00:00+05:30,22.1,46.0,28.4,1009.0,100.0,100
2024-01-08 12:00:00+05:30,21.4,49.0,28.7,1007.9,97.7022353990608,100
2024-01-08 13:00:00+05:30,18.8,47.0,29.3,1006.4,98.92410144622289,100
2024-01-08 14:00:00+05:30,21.1,63.0,29.5,1005.2,100.0,100
2024-01-08 15:00:00+05:30,20.1,63.0,29.5,1005.1,97.3730583224547,100
2024-01-08 16:00:00+05:30,23.2,64.0,27.8,1005.8,97.72449354371253,100
2024-01-08 17:00:00+05:30,19.5,52.0,27.1,1006.5,97.05213518519417,100
2024-01-08 18:00:00+05:30,22.2,54.0,27.6,1007.2,100.0,100
2024-01-08 19:00:00+05:30,24.1,52.0,27.1,1007.8,97.82054620307606,100
2024-01-08 20:00:00+05:30,24.6,51.0,26.6,1008.2,99.57098984835903,100
2024-01-08 21:00:00+05:30,23.4,46.0,26.2,1008.8,100.0,100
2024-01-08 22:00:00+05:30,22.7,42.0,26.2,1008.6,100.0,100
2024-01-08 23:00:00+05:30,24.6,38.0,26.3,1008.0,100.0,100
2024-01-09 00:00:00+05:30,25.0,40.0,25.9,1007.6,100.0,100
2024-01-09 01:00:00+05:30,24.3,40.0,25.7,1007.0,99.87896707931776,100
2024-01-09 02:00:00+05:30,20.4,44.0,25.3,1006.6,98.96760233692285,100
2024-01-09 03:00:00+05:30,21.4,49.0,25.0,1006.7,99.13841724392951,100
2024-01-09 04:00:00+05:30,23.4,46.0,24.7,1006.5,100.0,100
2024-01-09 05:00:00+05:30,22.5,41.0,24.3,1006.9,99.69328418436226,100
2024-01-09 06:00:00+05:30,24.8,41.0,24.9,1007.0,99.91297827445231,100
2024-01-09 07:00:00+05:30,23.2,42.0,25.2,1008.0,95.2611551553508,100
2024-01-09 08:00:00+05:30,21.4,41.0,25.4,1009.0,99.09366949892855,100
2024-01-09 09:00:00+05:30,20.1,47.0,25.5,1009.4,99.18845314008381,100
2024-01-09 10:00:00+05:30,19.6,54.0,25.2,1009.9,97.45217718438566,100
2024-01-09 11:00:00+05:30,22.5,51.0,24.6,1009.4,100.0,100
2024-01-09 12:00:00+05:30,22.2,48.0,24.4,1008.4,100.0,100
2024-01-09 13:00:00+05:30,19.6,43.0,25.7,1007.1,100.0,100
2024-01-09 14:00:00+05:30,19.7,40.0,26.1,1006.0,100.0,100
2024-01-09 15:00:00+05:30,22.4,44.0,25.7,1005.7,100.0,100
2024-01-09 16:00:00+05:30,21.7,42.0,24.8,1006.6,95.5354740893262,100
2024-01-09 17:00:00+05:30,23.2,44.0,24.3,1006.4,100.0,100
2024-01-09 18:00:00+05:30,27.3,36.0,25.1,1006.5,0.0,100
2024-01-09 19:00:00+05:30,25.8,36.0,25.0,1007.1,0.0,100
2024-01-09 20:00:00+05:30,27.2,39.0,25.0,1008.0,1.801848768926838,100
2024-01-09 21:00:00+05:30,28.4,38.0,24.9,1008.3,0.3056963982520364,100
2024-01-09 22:00:00+05:30,30.7,40.0,24.9,1008.0,0.8681970996770991,100
2024-01-09 23:00:00+05:30,32.0,39.0,24.8,1008.1,0.7201710300136887,100
2024-01-10 00:00:00+05:30,32.6,38.0,24.8,1007.3,0.44589227870019554,100
2024-01-10 01:00:00+05:30,32.0,39.0,24.8,1006.2,0.0,100
2024-01-10 02:00:00+05:30,32.9,37.0,24.8,1005.6,0.0,100
2024-01-10 03:00:00+05:30,33.8,36.0,24.9,1005.0,0.0,100
2024-01-10 04:00:00+05:30,34.1,36.0,24.9,1005.0,0.0,100
2024-01-10 05:00:00+05:30,33.6,35.0,24.9,1005.3,1.6619278948535556,100
2024-01-10 06:00:00+05:30,33.3,36.0,25.2,1005.7,0.0,100
2024-01-10 07:00:00+05:30,32.3,35.0,25.6,1006.5,0.0,100
2024-01-10 08:00:00+05:30,31.0,38.0,26.4,1007.6,0.0,100
2024-01-10 09:00:00+05:30,34.6,36.0,27.2,1008.0,0.10732954577569925,100
2024-01-10 10:00:00+05:30,32.5,36.0,27.4,1007.5,0.0,100
2024-01-10 11:00:00+05:30,34.0,36.0,28.0,1007.2,0.0,100
2024-01-10 12:00:00+05:30,33.5,40.0,29.1,1006.3,0.0,100
2024-01-10 13:00:00+05:30,28.7,38.0,28.7,1005.4,0.15103660989392903,100
2024-01-10 14:00:00+05:30,24.6,38.0,27.8,1004.6,100.0,100
2024-01-10 15:00:00+05:30,27.6,50.0,26.6,1005.4,0.5585425737609074,100
2024-01-10 16:00:00+05:30,26.2,53.0,25.7,1005.9,0.0,100
2024-01-10 17:00:00+05:30,27.4,38.0,25.2,1005.4,0.0,100
2024-01-10 18:00:00+05:30,23.2,42.0,25.4,1006.8,100.0,100
2024-01-10 19:00:00+05:30,26.5,42.0,25.3,1007.9,1.4532057011218098,100
2024-01-10 20:00:00+05:30,26.2,37.0,25.3,1008.4,0.9386640218076389,100
2024-01-10 21:00:00+05:30,27.5,34.0,25.3,1009.0,0.0,100
2024-01-10 22:00:00+05:30,27.5,37.0,25.1,1009.0,0.9114757956965833,100
2024-01-10 23:00:00+05:30,26.5,43.0,25.0,1009.1,0.4909393726920198,100
2024-01-11 00:00:00+05:30,27.8,42.0,24.7,1008.4,1.380110332179517,100
2024-01-11 01:00:00+05:30,30.4,40.0,24.4,1007.4,0.526800200832646,100
2024-01-11 02:00:00+05:30,32.1,42.0,24.2,1006.4,0.0,100
2024-01-11 03:00:00+05:30,31.6,44.0,24.3,1005.7,0.0,100
2024-01-11 04:00:00+05:30,31.9,42.0,24.6,1005.8,0.7684863660402166,100
2024-01-11 05:00:00+05:30,33.0,40.0,24.7,1006.2,0.005682564851642672,100
2024-01-11 06:00:00+05:30,34.0,40.0,25.3,1006.7,0.8197482090290032,100
2024-01-11 07:00:00+05:30,34.7,42.0,25.4,1007.4,0.445016420154521,100
2024-01-11 08:00:00+05:30,35.1,44.0,26.0,1008.4,0.0,100
2024-01-11 09:00:00+05:30,35.5,40.0,26.7,1008.6,0.0,100
2024-01-11 10:00:00+05:30,36.8,40.0,27.7,1008.7,0.0,100
2024-01-11 11:00:00+05:30,36.8,39.0,28.2,1008.2,1.3487219527095795,100
2024-01-11 12:00:00+05:30,34.7,42.0,29.3,1007.2,0.0,100
2024-01-11 13:00:00+05:30,30.3,45.0,29.6,1006.1,0.6835403073516659,100
2024-01-11 14:00:00+05:30,30.1,48.0,29.9,1005.4,0.0,100
2024-01-11 15:00:00+05:30,28.8,49.0,29.9,1005.0,0.0,100
2024-01-11 16:00:00+05:30,28.9,50.0,29.3,1005.3,0.713576720486054,100
2024-01-11 17:00:00+05:30,25.5,57.0,27.8,1005.9,2.6282562024541956,100
2024-01-11 18:00:00+05:30,28.2,55.0,27.1,1006.4,0.0,100
2024-01-11 19:00:00+05:30,31.2,51.0,26.6,1006.7,0.0,100
2024-01-11 20:00:00+05:30,31.7,51.0,26.3,1007.4,0.5435794959467846,100
2024-01-11 21:00:00+05:30,33.1,47.0,26.1,1007.7,0.0,100
2024-01-11 22:00:00+05:30,32.6,48.0,26.0,1007.7,0.09421902275148901,100
2024-01-11 23:00:00+05:30,32.4,48.0,25.9,1007.5,0.294874446021316,100
2024-01-12 00:00:00+05:30,31.6,48.0,25.5,1007.3,0.0,100
2024-01-12 01:00:00+05:30,32.6,46.0,25.2,1006.8,0.0,100
2024-01-12 02:00:00+05:30,31.6,44.0,25.3,1006.3,0.9514794531103644,100
2024-01-12 03:00:00+05:30,32.7,40.0,25.1,1006.0,0.0,100
2024-01-12 04:00:00+05:30,33.1,37.0,25.0,1006.1,0.6739789364545357,100
2024-01-12 05:00:00+05:30,33.6,38.0,24.9,1006.4,0.0,100
2024-01-12 06:00:00+05:30,39.1,40.0,25.1,1006.8,0.0,100
2024-01-12 07:00:00+05:30,38.3,40.0,25.1,1007.6,2.051529019434903,100
2024-01-12 08:00:00+05:30,37.8,40.0,25.7,1008.5,0.34054736406844643,100
2024-01-12 09:00:00+05:30,40.2,36.0,26.5,1008.6,0.16014220901546228,100
2024-01-12 10:00:00+05:30,41.1,40.0,27.4,1008.8,0.2985866002413276,100
2024-01-12 11:00:00+05:30,41.6,42.0,27.7,1008.4,0.0,100
2024-01-12 12:00:00+05:30,38.5,43.0,28.4,1007.6,0.16144986750600862,100
2024-01-12 13:00:00+05:30,34.6,44.0,28.5,1006.4,0.0,100
2024-01-12 14:00:00+05:30,34.1,42.0,29.5,1005.5,0.33655452202914643,100
2024-01-12 15:00:00+05:30,31.3,45.0,29.5,1005.2,0.6195014075595217,100
2024-01-12 16:00:00+05:30,29.2,51.0,29.1,1005.3,0.0,100
2024-01-12 17:00:00+05:30,26.1,55.0,28.1,1006.1,0.27175784820382126,100
2024-01-12 18:00:00+05:30,29.1,56.0,27.5,1006.8,0.4115603721919241,100
2024-01-12 19:00:00+05:30,28.5,53.0,27.1,1007.6,0.21643399043541128,100
2024-01-12 20:00:00+05:30,26.2,47.0,26.9,1008.8,0.0,100
2024-01-12 21:00:00+05:30,26.6,38.0,26.7,1009.4,0.0,100
2024-01-12 22:00:00+05:30,26.2,37.0,26.3,1009.2,0.1612350342874578,100
2024-01-12 23:00:00+05:30,26.1,38.0,25.8,1009.0,0.0,100
2024-01-13 00:00:00+05:30,25.4,39.0,25.7,1008.5,0.4738023575033797,100
2024-01-13 01:00:00+05:30,24.5,43.0,25.8,1008.0,100.0,100
2024-01-13 02:00:00+05:30,22.9,48.0,25.3,1007.4,99.54398415833819,100
2024-01-13 03:00:00+05:30,24.1,39.0,25.0,1006.9,100.0,100
2024-01-13 04:00:00+05:30,24.9,39.0,24.8,1007.1,99.70703812370598,100
2024-01-13 05:00:00+05:30,25.1,38.0,24.4,1007.6,0.0,100
2024-01-13 06:00:00+05:30,26.9,38.0,25.1,1008.6,0.8648088638692564,100
2024-01-13 07:00:00+05:30,29.6,34.0,25.3,1009.5,0.0,100
2024-01-13 08:00:00+05:30,28.3,34.0,26.0,1010.3,0.1976274673800513,100
2024-01-13 09:00:00+05:30,32.8,33.0,27.0,1010.4,0.2946582181578765,100
2024-01-13 10:00:00+05:30,31.5,38.0,27.8,1010.2,0.4089148014769668,100
2024-01-13 11:00:00+05:30,31.4,41.0,28.8,1009.7,0.0,100
2024-01-13 12:00:00+05:30,29.4,41.0,29.4,1009.0,0.0,100
2024-01-13 13:00:00+05:30,26.8,41.0,30.0,1008.0,0.0,100
2024-01-13 14:00:00+05:30,26.0,47.0,30.1,1007.2,1.3582731802097803,100
2024-01-13 15:00:00+05:30,22.7,54.0,30.5,1006.8,100.0,100
2024-01-13 16:00:00+05:30,22.0,52.0,30.0,1006.6,99.228618623208,100
2024-01-13 17:00:00+05:30,24.4,56.0,28.3,1007.2,100.0,100
2024-01-13 18:00:00+05:30,23.4,59.0,27.0,1008.0,96.8933023867585,100
2024-01-13 19:00:00+05:30,24.2,53.0,26.8,1008.8,100.0,100
2024-01-13 20:00:00+05:30,22.7,49.0,26.4,1009.6,100.0,100
2024-01-13 21:00:00+05:30,26.0,46.0,26.1,1009.9,1.9786577245959764,100
2024-01-13 22:00:00+05:30,28.0,45.0,26.1,1010.0,0.0,100
2024-01-13 23:00:00+05:30,25.7,47.0,25.5,1010.0,0.22888628680540424,100
2024-01-14 00:00:00+05:30,26.2,46.0,25.2,1009.5,0.9227728520200998,100
2024-01-14 01:00:00+05:30,26.5,44.0,24.9,1008.9,0.32062987968751777,100
2024-01-14 02:00:00+05:30,26.7,43.0,24.8,1007.9,0.0,100
2024-01-14 03:00:00+05:30,27.0,45.0,24.7,1007.4,0.0,100
2024-01-14 04:00:00+05:30,27.7,44.0,24.7,1007.2,0.0,100
2024-01-14 05:00:00+05:30,28.3,43.0,24.6,1007.6,0.0,100
2024-01-14 06:00:00+05:30,28.0,43.0,25.1,1008.3,0.0,100
2024-01-14 07:00:00+05:30,30.1,41.0,25.6,1009.1,0.2759243806049073,100
2024-01-14 08:00:00+05:30,31.1,42.0,26.7,1009.7,0.0,100
2024-01-14 09:00:00+05:30,31.1,42.0,27.9,1010.0,0.0,100
2024-01-14 10:00:00+05:30,30.6,44.0,28.7,1009.8,0.2864025724317026,100
2024-01-14 11:00:00+05:30,29.6,42.0,29.5,1009.3,0.47405934431822616,100
2024-01-14 12:00:00+05:30,28.0,42.0,30.1,1008.4,1.6368394297726985,100
2024-01-14 13:00:00+05:30,27.3,41.0,30.8,1007.2,0.28678107072557385,100
2024-01-14 14:00:00+05:30,25.5,47.0,31.1,1006.1,1.208307455506163,100
2024-01-14 15:00:00+05:30,24.9,59.0,30.7,1005.6,100.0,100
2024-01-14 16:00:00+05:30,24.8,66.0,29.5,1005.8,99.70648020240161,100
